client_id,age,job,marital,education,credit_default,mortgage
8107,42,services,married,high_school,0,2
8108,45,blue_collar,married,basic_6y,0,1
8109,24,services,single,basic_9y,,2
8110,37,management,married,university_degree,,2
8111,57,housemaid,married,professional_course,0,2
8112,35,student,single,university_degree,,1
8113,41,admin,married,high_school,0,
8114,33,unemployed,single,university_degree,0,2
8115,42,blue_collar,married,basic_9y,,2
8116,35,technician,single,professional_course,0,1
8117,44,technician,married,professional_course,,2
8118,36,blue_collar,married,basic_9y,,2
8119,28,services,single,high_school,0,2
8120,57,blue_collar,divorced,basic_4y,0,2
8121,41,management,divorced,university_degree,0,2
8122,41,blue_collar,divorced,professional_course,0,2
8123,36,technician,divorced,professional_course,,2
8124,38,student,single,university_degree,0,2
8125,48,blue_collar,married,basic_4y,0,2
8126,48,blue_collar,married,basic_4y,,1
8127,39,technician,married,professional_course,0,1
8128,33,admin,married,university_degree,0,1
8129,52,services,married,high_school,0,2
8130,59,retired,divorced,university_degree,0,2
8131,42,self_employed,married,university_degree,0,2
8132,57,management,married,basic_9y,,1
8133,33,services,married,high_school,0,2
8134,39,entrepreneur,married,high_school,0,2
8135,39,technician,single,professional_course,,2
8136,28,services,married,high_school,0,2
8137,60,unknown,married,basic_6y,,2
8138,44,blue_collar,married,basic_9y,,2
8139,36,services,single,basic_9y,0,2
8140,26,admin,married,high_school,0,2
8141,40,admin,married,high_school,0,2
8142,48,blue_collar,married,basic_4y,,2
8143,40,blue_collar,married,basic_9y,,1
8144,43,blue_collar,single,professional_course,0,1
8145,49,services,married,high_school,,1
8146,32,technician,married,professional_course,0,1
8147,56,management,married,basic_4y,,1
8148,48,housemaid,married,high_school,0,2
8149,44,entrepreneur,married,basic_6y,,2
8150,57,blue_collar,married,basic_9y,0,1
8151,30,technician,single,university_degree,0,2
8152,34,blue_collar,married,basic_6y,,2
8153,34,technician,married,university_degree,0,2
8154,46,unemployed,married,basic_6y,,1
8155,32,services,married,high_school,0,1
8156,48,admin,married,professional_course,,2
8157,46,blue_collar,married,basic_9y,,2
8158,38,technician,single,university_degree,0,1
8159,43,entrepreneur,married,basic_4y,0,1
8160,41,management,married,unknown,,2
8161,36,services,single,basic_6y,,2
8162,48,blue_collar,divorced,basic_4y,,1
8163,52,blue_collar,married,basic_9y,0,2
8164,43,entrepreneur,married,basic_9y,0,2
8165,46,blue_collar,married,basic_9y,0,2
8166,55,blue_collar,divorced,basic_4y,,2
8167,44,blue_collar,single,basic_4y,0,1
8168,24,services,single,high_school,0,1
8169,58,retired,married,basic_4y,0,1
8170,41,unemployed,married,university_degree,,2
8171,29,management,single,university_degree,0,2
8172,26,technician,single,university_degree,0,2
8173,32,management,married,high_school,0,2
8174,35,blue_collar,married,basic_9y,0,2
8175,45,blue_collar,divorced,basic_9y,0,1
8176,33,technician,married,professional_course,0,2
8177,38,admin,married,high_school,0,2
8178,36,blue_collar,single,high_school,0,2
8179,35,blue_collar,married,unknown,0,2
8180,34,blue_collar,married,basic_9y,0,2
8181,41,blue_collar,married,basic_6y,0,
8182,37,blue_collar,married,basic_6y,,2
8183,39,housemaid,married,basic_9y,0,2
8184,33,technician,married,university_degree,,1
8185,43,technician,married,professional_course,0,1
8186,47,blue_collar,married,basic_4y,,2
8187,33,admin,married,high_school,0,1
8188,40,blue_collar,married,basic_6y,,1
8189,31,services,single,high_school,0,1
8190,34,admin,married,university_degree,0,1
8191,39,blue_collar,married,basic_6y,0,1
8192,35,blue_collar,married,basic_4y,,2
8193,35,technician,married,university_degree,,2
8194,59,retired,single,high_school,0,2
8195,42,admin,single,high_school,0,2
8196,32,blue_collar,single,high_school,0,2
8197,48,admin,married,high_school,0,2
8198,46,technician,married,professional_course,0,2
8199,41,unemployed,divorced,high_school,0,2
8200,29,admin,married,high_school,0,1
8201,38,student,single,university_degree,0,
8202,30,blue_collar,single,basic_4y,,1
8203,38,unemployed,married,professional_course,0,2
8204,50,self_employed,married,university_degree,0,1
8205,37,services,married,high_school,,1
8206,30,blue_collar,married,basic_6y,0,2
8207,52,management,divorced,university_degree,,2
8208,40,blue_collar,divorced,basic_9y,,2
8209,50,unknown,single,unknown,,1
8210,36,entrepreneur,married,university_degree,0,1
8211,41,blue_collar,married,basic_9y,,2
8212,50,housemaid,single,unknown,0,2
8213,38,technician,married,basic_9y,0,1
8214,51,retired,divorced,university_degree,0,1
8215,38,services,married,high_school,,2
8216,38,blue_collar,married,basic_4y,,1
8217,55,management,married,university_degree,0,1
8218,58,technician,married,professional_course,0,1
8219,41,blue_collar,married,basic_4y,0,2
8220,31,management,single,university_degree,0,2
8221,36,management,married,university_degree,,2
8222,34,blue_collar,married,basic_4y,0,2
8223,33,blue_collar,single,basic_9y,,1
8224,42,services,married,high_school,,2
8225,35,blue_collar,married,basic_9y,0,1
8226,49,technician,married,high_school,0,1
8227,58,retired,married,basic_4y,0,2
8228,51,self_employed,married,university_degree,,1
8229,38,blue_collar,married,basic_6y,,1
8230,48,blue_collar,married,basic_4y,0,2
8231,35,blue_collar,married,basic_9y,0,1
8232,49,technician,married,basic_6y,,2
8233,56,management,married,basic_9y,0,1
8234,35,blue_collar,married,basic_9y,0,1
8235,60,retired,divorced,basic_4y,,1
8236,37,admin,single,high_school,0,1
8237,31,blue_collar,single,high_school,0,1
8238,44,admin,single,university_degree,0,2
8239,38,admin,single,university_degree,0,1
8240,40,blue_collar,married,basic_4y,,1
8241,30,self_employed,married,professional_course,0,1
8242,36,student,single,basic_9y,0,1
8243,50,blue_collar,married,basic_6y,,1
8244,28,admin,single,high_school,0,2
8245,50,services,married,high_school,,1
8246,48,management,married,university_degree,0,1
8247,57,blue_collar,divorced,basic_9y,0,1
8248,56,entrepreneur,married,university_degree,0,2
8249,56,entrepreneur,married,unknown,,1
8250,27,admin,married,basic_9y,0,1
8251,49,blue_collar,married,basic_4y,,1
8252,52,blue_collar,married,basic_4y,,1
8253,35,blue_collar,married,basic_4y,,1
8254,34,technician,married,professional_course,0,2
8255,50,blue_collar,divorced,basic_9y,0,1
8256,29,admin,single,basic_9y,,2
8257,31,blue_collar,married,basic_9y,0,1
8258,40,admin,married,high_school,0,1
8259,37,self_employed,married,basic_9y,,1
8260,37,services,married,high_school,0,2
8261,57,blue_collar,married,high_school,,2
8262,31,admin,single,university_degree,0,1
8263,40,admin,single,high_school,0,2
8264,30,blue_collar,married,unknown,0,2
8265,43,blue_collar,married,basic_9y,0,2
8266,35,blue_collar,married,high_school,0,1
8267,29,services,single,university_degree,,2
8268,38,admin,married,basic_9y,0,2
8269,46,blue_collar,married,basic_6y,0,2
8270,47,technician,single,professional_course,,2
8271,39,admin,married,university_degree,0,2
8272,42,blue_collar,married,basic_4y,0,2
8273,35,self_employed,married,basic_9y,0,2
8274,39,self_employed,married,university_degree,,1
8275,57,technician,married,professional_course,0,1
8276,38,admin,single,university_degree,,1
8277,47,management,married,basic_4y,,1
8278,37,management,married,university_degree,0,2
8279,41,blue_collar,married,basic_6y,0,1
8280,41,services,married,high_school,0,2
8281,42,technician,married,university_degree,,2
8282,38,blue_collar,married,basic_6y,,2
8283,46,admin,single,university_degree,,2
8284,31,blue_collar,single,basic_9y,,1
8285,32,technician,married,professional_course,0,1
8286,46,unemployed,divorced,basic_9y,0,1
8287,59,entrepreneur,married,unknown,0,2
8288,55,unknown,married,basic_4y,,1
8289,53,self_employed,married,university_degree,0,1
8290,43,unemployed,married,professional_course,0,2
8291,49,blue_collar,married,basic_4y,0,1
8292,50,blue_collar,married,basic_9y,0,2
8293,26,blue_collar,single,high_school,0,2
8294,30,technician,single,university_degree,,2
8295,40,blue_collar,married,basic_9y,,2
8296,43,retired,married,basic_9y,,2
8297,53,admin,married,high_school,0,2
8298,25,admin,married,university_degree,,1
8299,48,admin,divorced,university_degree,0,2
8300,27,blue_collar,married,basic_9y,0,2
8301,53,admin,married,high_school,0,2
8302,44,self_employed,married,basic_9y,0,1
8303,54,management,married,university_degree,0,2
8304,30,blue_collar,married,basic_6y,0,2
8305,32,admin,married,university_degree,0,1
8306,29,entrepreneur,married,high_school,,1
8307,43,admin,married,high_school,0,1
8308,43,management,married,university_degree,0,1
8309,36,services,married,high_school,,1
8310,45,blue_collar,married,basic_4y,,1
8311,34,services,married,high_school,0,2
8312,38,services,married,high_school,,2
8313,53,housemaid,married,basic_4y,0,
8314,57,technician,divorced,unknown,0,1
8315,38,blue_collar,married,basic_6y,,2
8316,41,blue_collar,married,basic_9y,,2
8317,49,blue_collar,married,basic_4y,0,2
8318,35,technician,married,unknown,,1
8319,39,admin,married,university_degree,0,1
8320,31,services,married,high_school,,1
8321,50,admin,married,high_school,0,2
8322,30,admin,married,high_school,0,1
8323,50,blue_collar,married,basic_4y,,2
8324,49,management,divorced,university_degree,,1
8325,37,admin,married,university_degree,0,2
8326,47,blue_collar,divorced,basic_9y,,2
8327,43,admin,divorced,high_school,0,2
8328,29,admin,divorced,professional_course,0,1
8329,31,housemaid,married,high_school,0,2
8330,38,entrepreneur,married,basic_6y,0,2
8331,43,admin,divorced,university_degree,0,2
8332,29,admin,single,high_school,0,1
8333,35,admin,married,high_school,0,1
8334,54,technician,married,university_degree,,2
8335,27,management,single,university_degree,0,1
8336,57,blue_collar,divorced,basic_9y,0,1
8337,30,services,married,high_school,0,2
8338,30,admin,single,high_school,,2
8339,43,unemployed,married,basic_9y,0,2
8340,32,admin,single,university_degree,0,2
8341,34,admin,single,university_degree,0,2
8342,44,blue_collar,single,unknown,,1
8343,31,unemployed,married,basic_6y,0,1
8344,29,admin,married,basic_9y,0,2
8345,51,self_employed,married,university_degree,,2
8346,58,technician,married,university_degree,0,1
8347,33,blue_collar,married,basic_9y,,2
8348,52,admin,divorced,university_degree,0,2
8349,57,blue_collar,married,basic_4y,,1
8350,24,admin,single,high_school,0,2
8351,27,unemployed,married,high_school,0,2
8352,42,admin,married,university_degree,,1
8353,30,services,married,university_degree,,1
8354,28,blue_collar,single,basic_4y,0,2
8355,31,unemployed,divorced,basic_4y,0,1
8356,32,blue_collar,married,basic_6y,0,
8357,33,blue_collar,single,basic_9y,,1
8358,42,management,married,university_degree,0,2
8359,29,blue_collar,single,high_school,0,1
8360,30,blue_collar,married,basic_6y,,1
8361,34,admin,married,university_degree,,2
8362,40,blue_collar,married,basic_9y,0,2
8363,28,student,single,university_degree,,2
8364,45,services,single,high_school,0,2
8365,35,blue_collar,married,basic_4y,,2
8366,35,blue_collar,married,basic_9y,,2
8367,26,self_employed,married,university_degree,0,1
8368,60,admin,married,university_degree,,2
8369,51,technician,married,professional_course,0,2
8370,36,services,divorced,professional_course,0,2
8371,35,technician,married,professional_course,0,1
8372,39,self_employed,married,university_degree,0,2
8373,31,blue_collar,single,high_school,0,1
8374,40,blue_collar,married,basic_9y,0,1
8375,30,unemployed,married,basic_6y,,2
8376,40,technician,married,professional_course,0,2
8377,46,admin,married,high_school,0,2
8378,45,admin,married,unknown,0,2
8379,39,blue_collar,married,basic_6y,0,2
8380,41,blue_collar,married,basic_9y,,2
8381,36,admin,married,professional_course,0,1
8382,57,blue_collar,divorced,unknown,,2
8383,38,blue_collar,married,basic_9y,,2
8384,42,services,divorced,basic_6y,0,2
8385,39,admin,married,university_degree,0,1
8386,51,blue_collar,married,basic_9y,0,1
8387,32,blue_collar,married,basic_4y,,1
8388,57,admin,divorced,unknown,,2
8389,50,blue_collar,divorced,basic_9y,0,2
8390,27,blue_collar,married,basic_9y,0,1
8391,38,technician,single,professional_course,0,2
8392,50,admin,married,university_degree,0,1
8393,46,technician,married,high_school,0,2
8394,26,blue_collar,single,high_school,0,1
8395,29,admin,married,high_school,0,2
8396,32,blue_collar,divorced,basic_9y,0,2
8397,33,admin,married,high_school,0,2
8398,59,admin,married,university_degree,0,1
8399,33,admin,married,university_degree,0,2
8400,58,blue_collar,married,high_school,0,1
8401,42,blue_collar,divorced,basic_4y,0,2
8402,32,admin,single,university_degree,,1
8403,50,services,divorced,basic_4y,,2
8404,43,blue_collar,married,basic_4y,,1
8405,46,management,married,basic_9y,,1
8406,28,admin,married,high_school,0,2
8407,29,services,married,high_school,0,2
8408,45,services,married,high_school,,2
8409,31,blue_collar,married,basic_9y,0,1
8410,42,admin,married,unknown,,2
8411,31,technician,single,professional_course,0,2
8412,53,services,married,high_school,,2
8413,31,housemaid,married,university_degree,0,2
8414,27,services,single,high_school,0,2
8415,40,blue_collar,married,basic_9y,,2
8416,40,admin,single,university_degree,,1
8417,40,blue_collar,divorced,basic_9y,,2
8418,58,self_employed,married,university_degree,0,2
8419,31,management,single,university_degree,0,1
8420,60,retired,single,high_school,0,2
8421,38,blue_collar,married,basic_9y,0,1
8422,27,blue_collar,single,high_school,0,1
8423,59,technician,married,unknown,0,2
8424,36,blue_collar,single,basic_9y,,2
8425,40,services,married,unknown,0,1
8426,58,retired,married,basic_4y,,1
8427,35,blue_collar,married,basic_9y,0,2
8428,54,services,married,high_school,0,1
8429,34,blue_collar,married,basic_4y,,2
8430,42,services,married,high_school,0,2
8431,36,blue_collar,married,basic_9y,0,1
8432,45,blue_collar,married,basic_9y,,2
8433,31,blue_collar,married,basic_9y,0,2
8434,33,blue_collar,married,basic_9y,0,2
8435,37,admin,divorced,basic_9y,0,2
8436,29,admin,single,university_degree,,2
8437,40,blue_collar,married,basic_4y,0,2
8438,30,admin,married,high_school,0,1
8439,32,admin,single,university_degree,,2
8440,46,housemaid,divorced,basic_6y,0,1
8441,30,admin,single,high_school,0,1
8442,29,management,single,university_degree,0,2
8443,35,entrepreneur,married,high_school,0,2
8444,37,housemaid,married,basic_4y,0,1
8445,47,self_employed,married,basic_4y,,
8446,42,blue_collar,married,basic_9y,,2
8447,59,retired,married,professional_course,0,1
8448,45,technician,divorced,professional_course,0,1
8449,29,self_employed,single,professional_course,0,2
8450,31,blue_collar,single,high_school,,1
8451,34,blue_collar,married,basic_4y,,1
8452,48,services,single,high_school,,2
8453,40,self_employed,married,high_school,,1
8454,45,services,married,high_school,0,1
8455,32,self_employed,divorced,university_degree,0,2
8456,33,blue_collar,married,basic_9y,0,2
8457,42,blue_collar,married,high_school,,1
8458,38,services,divorced,basic_6y,0,2
8459,47,admin,married,university_degree,0,1
8460,41,management,married,university_degree,0,2
8461,41,blue_collar,married,basic_4y,0,2
8462,43,management,married,high_school,0,1
8463,34,services,single,high_school,0,2
8464,34,blue_collar,married,basic_4y,,2
8465,52,unemployed,married,high_school,,1
8466,48,blue_collar,married,professional_course,0,2
8467,37,technician,married,high_school,0,1
8468,41,blue_collar,married,basic_4y,,2
8469,47,technician,married,professional_course,0,2
8470,46,admin,married,high_school,,2
8471,42,admin,married,university_degree,0,2
8472,28,services,single,high_school,0,2
8473,36,admin,single,university_degree,0,1
8474,49,admin,married,university_degree,0,2
8475,37,admin,married,high_school,,1
8476,28,blue_collar,single,basic_9y,0,2
8477,35,entrepreneur,married,university_degree,0,2
8478,56,unemployed,married,high_school,,2
8479,42,blue_collar,married,basic_9y,0,2
8480,36,blue_collar,married,basic_9y,0,2
8481,36,admin,married,university_degree,0,1
8482,45,entrepreneur,married,high_school,0,2
8483,57,admin,divorced,unknown,,2
8484,46,unemployed,married,basic_9y,,2
8485,28,blue_collar,married,basic_6y,,2
8486,36,blue_collar,married,basic_9y,,2
8487,38,services,married,high_school,,2
8488,36,admin,single,high_school,0,1
8489,45,technician,married,university_degree,,2
8490,35,services,married,high_school,,2
8491,30,blue_collar,single,basic_9y,0,2
8492,35,blue_collar,married,basic_4y,,1
8493,42,technician,single,high_school,0,1
8494,44,admin,married,university_degree,0,1
8495,48,retired,married,basic_4y,,2
8496,26,admin,single,high_school,0,1
8497,30,services,divorced,basic_9y,0,2
8498,56,blue_collar,married,basic_9y,,2
8499,26,blue_collar,married,basic_9y,0,1
8500,50,admin,married,university_degree,0,1
8501,34,entrepreneur,married,basic_4y,0,1
8502,52,retired,married,basic_4y,0,2
8503,58,admin,single,university_degree,0,2
8504,50,technician,married,professional_course,0,2
8505,43,blue_collar,married,basic_4y,0,1
8506,46,blue_collar,married,professional_course,,2
8507,45,blue_collar,married,basic_4y,,1
8508,31,admin,married,high_school,,1
8509,39,services,married,high_school,,1
8510,31,technician,married,professional_course,0,1
8511,34,management,married,university_degree,,2
8512,46,blue_collar,married,basic_6y,0,1
8513,30,blue_collar,married,basic_4y,0,1
8514,30,student,single,high_school,0,2
8515,37,technician,single,high_school,0,
8516,38,unknown,married,basic_6y,0,2
8517,41,admin,married,university_degree,0,2
8518,48,admin,divorced,high_school,0,2
8519,39,blue_collar,married,basic_9y,0,
8520,41,self_employed,married,basic_4y,0,1
8521,57,blue_collar,married,basic_4y,,1
8522,31,blue_collar,married,basic_6y,0,1
8523,41,unknown,single,unknown,,1
8524,54,admin,divorced,unknown,,2
8525,42,blue_collar,single,basic_4y,0,2
8526,32,blue_collar,married,professional_course,0,1
8527,47,admin,divorced,university_degree,0,2
8528,26,unknown,single,high_school,,1
8529,39,admin,married,high_school,0,1
8530,36,entrepreneur,married,basic_6y,,2
8531,26,blue_collar,single,basic_6y,0,2
8532,32,blue_collar,single,university_degree,0,2
8533,29,unemployed,married,high_school,,2
8534,30,admin,married,university_degree,0,1
8535,38,admin,single,university_degree,0,2
8536,25,admin,single,high_school,0,1
8537,33,admin,married,university_degree,0,2
8538,41,technician,married,basic_9y,,2
8539,31,blue_collar,married,basic_4y,,1
8540,29,admin,married,high_school,0,1
8541,42,admin,married,basic_6y,0,1
8542,35,admin,single,high_school,0,2
8543,60,admin,married,high_school,0,2
8544,48,admin,married,high_school,0,1
8545,58,blue_collar,divorced,unknown,0,1
8546,46,admin,married,high_school,0,1
8547,30,services,single,professional_course,0,2
8548,31,blue_collar,married,basic_6y,,2
8549,34,admin,single,university_degree,0,2
8550,37,admin,divorced,university_degree,0,2
8551,24,student,single,high_school,0,2
8552,58,services,married,basic_4y,0,1
8553,59,retired,married,professional_course,0,1
8554,36,entrepreneur,married,university_degree,0,1
8555,28,management,single,university_degree,0,2
8556,31,blue_collar,married,basic_9y,0,2
8557,23,blue_collar,single,basic_9y,0,1
8558,34,technician,divorced,basic_9y,0,2
8559,40,admin,married,high_school,0,1
8560,46,technician,married,professional_course,,1
8561,25,blue_collar,married,high_school,0,2
8562,33,admin,married,university_degree,0,1
8563,26,technician,single,professional_course,0,1
8564,32,admin,single,university_degree,0,1
8565,50,admin,single,university_degree,0,2
8566,32,admin,single,university_degree,0,2
8567,26,technician,single,professional_course,0,1
8568,34,admin,married,high_school,0,2
8569,31,services,single,high_school,0,1
8570,34,management,married,university_degree,0,2
8571,31,services,single,high_school,0,1
8572,26,blue_collar,single,basic_6y,0,2
8573,42,blue_collar,married,basic_4y,,1
8574,26,management,single,basic_9y,0,1
8575,27,self_employed,single,university_degree,0,1
8576,30,blue_collar,married,high_school,0,2
8577,50,admin,married,high_school,0,2
8578,55,retired,divorced,professional_course,0,2
8579,50,self_employed,married,basic_9y,,2
8580,52,retired,married,basic_4y,0,2
8581,36,blue_collar,single,basic_9y,0,2
8582,29,admin,single,high_school,0,2
8583,36,blue_collar,married,basic_4y,0,2
8584,26,admin,married,high_school,0,1
8585,25,admin,married,high_school,0,1
8586,45,self_employed,single,high_school,0,2
8587,28,blue_collar,single,high_school,0,1
8588,31,blue_collar,divorced,basic_9y,0,1
8589,27,student,single,university_degree,,1
8590,32,services,married,high_school,0,2
8591,57,blue_collar,married,basic_9y,0,1
8592,27,blue_collar,single,basic_6y,0,1
8593,39,blue_collar,married,basic_6y,0,1
8594,50,technician,married,professional_course,,1
8595,29,admin,single,high_school,0,2
8596,31,blue_collar,single,basic_9y,0,2
8597,25,services,single,high_school,0,2
8598,38,blue_collar,married,basic_6y,,2
8599,38,blue_collar,single,high_school,,1
8600,49,housemaid,divorced,basic_6y,0,1
8601,53,technician,married,professional_course,,1
8602,35,student,single,high_school,0,2
8603,32,admin,married,university_degree,0,2
8604,30,services,single,high_school,,2
8605,28,blue_collar,single,basic_9y,0,1
8606,33,admin,single,university_degree,0,1
8607,33,unemployed,married,basic_9y,0,2
8608,25,admin,single,high_school,0,1
8609,25,student,single,high_school,0,2
8610,32,housemaid,married,university_degree,0,1
8611,25,admin,married,university_degree,0,1
8612,31,admin,single,university_degree,0,1
8613,42,admin,divorced,university_degree,0,2
8614,45,management,married,unknown,,1
8615,52,blue_collar,married,basic_4y,0,2
8616,26,student,single,high_school,0,2
8617,40,housemaid,divorced,high_school,0,2
8618,29,admin,single,university_degree,0,2
8619,31,blue_collar,married,high_school,0,2
8620,53,management,married,university_degree,0,
8621,36,blue_collar,married,basic_9y,0,2
8622,56,admin,married,university_degree,0,2
8623,48,blue_collar,married,basic_9y,0,1
8624,32,services,married,high_school,,1
8625,27,technician,single,university_degree,0,2
8626,26,admin,single,high_school,0,2
8627,31,admin,married,high_school,0,
8628,35,blue_collar,married,high_school,0,2
8629,56,housemaid,married,basic_4y,0,2
8630,34,technician,divorced,basic_9y,0,2
8631,39,admin,single,high_school,0,2
8632,31,admin,married,university_degree,0,1
8633,49,admin,married,university_degree,0,2
8634,42,services,married,basic_9y,0,2
8635,41,blue_collar,married,basic_4y,,2
8636,37,blue_collar,married,basic_6y,0,2
8637,51,blue_collar,married,basic_4y,,1
8638,39,admin,single,high_school,0,2
8639,41,blue_collar,married,basic_4y,,2
8640,53,blue_collar,married,basic_4y,,1
8641,32,blue_collar,married,basic_4y,,1
8642,50,housemaid,divorced,high_school,,1
8643,25,unknown,single,university_degree,0,2
8644,45,management,married,unknown,,1
8645,61,retired,married,high_school,0,
8646,51,unemployed,married,basic_4y,0,2
8647,33,admin,single,high_school,0,2
8648,25,admin,single,university_degree,0,2
8649,23,blue_collar,married,basic_9y,0,1
8650,35,admin,married,high_school,0,2
8651,29,unemployed,single,university_degree,0,1
8652,42,blue_collar,married,basic_9y,0,1
8653,32,admin,single,high_school,0,1
8654,37,unemployed,married,professional_course,,2
8655,38,admin,married,high_school,0,2
8656,41,entrepreneur,married,basic_4y,0,1
8657,40,blue_collar,married,basic_4y,0,2
8658,32,admin,single,high_school,0,2
8659,50,admin,married,high_school,,2
8660,27,blue_collar,single,basic_9y,0,2
8661,36,blue_collar,single,basic_9y,0,
8662,45,services,married,basic_6y,0,
8663,35,technician,single,professional_course,0,1
8664,30,services,single,high_school,0,2
8665,36,admin,married,basic_9y,0,2
8666,26,blue_collar,married,basic_9y,0,2
8667,26,admin,married,high_school,0,2
8668,32,blue_collar,married,basic_4y,0,2
8669,29,admin,single,high_school,0,1
8670,26,self_employed,married,university_degree,0,1
8671,46,blue_collar,married,basic_9y,0,2
8672,39,technician,married,professional_course,0,2
8673,46,blue_collar,married,basic_9y,0,2
8674,27,unemployed,single,university_degree,0,2
8675,32,admin,married,university_degree,0,2
8676,48,admin,divorced,professional_course,0,1
8677,42,blue_collar,married,basic_9y,,2
8678,32,technician,married,professional_course,0,2
8679,23,services,single,high_school,0,2
8680,35,unemployed,married,basic_9y,,
8681,59,retired,married,basic_6y,,2
8682,27,blue_collar,married,basic_9y,0,1
8683,53,admin,divorced,university_degree,0,1
8684,50,blue_collar,married,basic_4y,,2
8685,41,blue_collar,married,basic_4y,,2
8686,52,management,divorced,university_degree,0,2
8687,36,entrepreneur,married,university_degree,0,1
8688,27,services,single,high_school,0,1
8689,38,admin,single,university_degree,0,1
8690,25,blue_collar,married,basic_9y,,1
8691,29,blue_collar,single,university_degree,0,2
8692,51,blue_collar,married,basic_9y,,2
8693,29,services,married,high_school,0,2
8694,45,admin,single,high_school,0,2
8695,56,admin,single,basic_9y,0,1
8696,47,blue_collar,married,unknown,,2
8697,28,blue_collar,married,basic_6y,,1
8698,39,blue_collar,married,basic_6y,0,1
8699,53,management,married,basic_6y,,1
8700,28,admin,married,high_school,0,2
8701,45,blue_collar,married,high_school,0,2
8702,36,blue_collar,married,basic_9y,0,2
8703,36,blue_collar,married,basic_9y,0,2
8704,47,blue_collar,married,basic_9y,0,2
8705,40,admin,divorced,basic_6y,,2
8706,31,blue_collar,single,basic_9y,0,2
8707,36,technician,single,basic_9y,,1
8708,44,blue_collar,divorced,basic_4y,0,2
8709,24,technician,single,high_school,0,1
8710,45,entrepreneur,married,unknown,0,2
8711,54,entrepreneur,married,university_degree,0,1
8712,35,blue_collar,single,basic_4y,,1
8713,49,blue_collar,married,unknown,,2
8714,38,technician,married,university_degree,,2
8715,55,retired,divorced,professional_course,0,1
8716,27,technician,married,professional_course,0,1
8717,54,technician,married,professional_course,0,1
8718,25,services,single,high_school,0,2
8719,40,technician,married,professional_course,0,2
8720,40,management,married,basic_6y,,1
8721,47,blue_collar,married,basic_4y,,2
8722,46,admin,divorced,university_degree,0,1
8723,46,blue_collar,married,high_school,0,1
8724,52,technician,married,high_school,,1
8725,30,blue_collar,married,basic_6y,0,2
8726,39,admin,single,high_school,0,2
8727,54,admin,married,university_degree,,1
8728,36,technician,married,basic_9y,0,1
8729,33,blue_collar,married,basic_4y,0,1
8730,37,blue_collar,single,unknown,0,2
8731,59,blue_collar,married,basic_9y,,2
8732,37,blue_collar,married,basic_4y,0,1
8733,38,blue_collar,married,basic_6y,0,1
8734,33,technician,divorced,professional_course,0,2
8735,34,services,married,university_degree,0,2
8736,38,technician,married,professional_course,0,2
8737,42,blue_collar,married,basic_6y,0,2
8738,27,blue_collar,married,basic_9y,,2
8739,22,services,single,high_school,0,2
8740,26,services,married,high_school,0,2
8741,51,technician,divorced,professional_course,0,2
8742,51,admin,married,high_school,0,2
8743,40,unemployed,divorced,high_school,0,2
8744,35,services,divorced,high_school,0,1
8745,54,admin,married,high_school,0,1
8746,43,blue_collar,married,basic_9y,,1
8747,36,technician,married,professional_course,0,2
8748,45,services,married,high_school,,2
8749,32,self_employed,married,university_degree,0,2
8750,39,blue_collar,married,professional_course,,1
8751,36,admin,divorced,high_school,0,2
8752,44,entrepreneur,single,university_degree,0,2
8753,37,blue_collar,married,professional_course,0,1
8754,37,blue_collar,married,professional_course,0,1
8755,36,blue_collar,married,unknown,0,2
8756,46,self_employed,married,basic_9y,,2
8757,58,blue_collar,married,professional_course,,2
8758,34,management,married,university_degree,0,2
8759,45,unknown,married,unknown,0,2
8760,43,technician,married,professional_course,0,2
8761,34,management,married,university_degree,0,1
8762,45,blue_collar,married,basic_9y,,1
8763,23,services,single,professional_course,,2
8764,33,admin,single,professional_course,0,2
8765,45,self_employed,married,university_degree,0,1
8766,26,self_employed,married,university_degree,0,1
8767,52,blue_collar,married,basic_9y,0,1
8768,34,admin,married,university_degree,0,2
8769,31,services,single,professional_course,0,2
8770,31,services,single,professional_course,0,2
8771,54,admin,divorced,university_degree,0,2
8772,35,blue_collar,married,basic_4y,0,2
8773,53,technician,married,unknown,0,2
8774,37,admin,married,university_degree,0,2
8775,34,services,married,high_school,,1
8776,49,admin,divorced,university_degree,0,2
8777,55,housemaid,divorced,university_degree,0,1
8778,30,blue_collar,single,unknown,0,2
8779,30,blue_collar,single,unknown,0,1
8780,45,blue_collar,married,basic_6y,,1
8781,35,blue_collar,married,unknown,0,2
8782,35,blue_collar,married,basic_9y,0,2
8783,52,retired,married,high_school,0,2
8784,35,blue_collar,married,basic_9y,0,1
8785,58,blue_collar,married,basic_4y,0,2
8786,48,admin,single,university_degree,0,1
8787,28,admin,single,university_degree,0,1
8788,24,admin,single,high_school,0,2
8789,32,blue_collar,married,basic_9y,0,1
8790,40,housemaid,married,basic_4y,,1
8791,41,housemaid,married,high_school,0,1
8792,46,admin,married,university_degree,,2
8793,29,services,single,high_school,0,1
8794,46,admin,single,university_degree,0,2
8795,36,technician,married,professional_course,0,1
8796,32,admin,married,university_degree,0,2
8797,48,admin,married,high_school,0,1
8798,41,services,divorced,basic_9y,0,1
8799,50,housemaid,married,unknown,0,1
8800,41,blue_collar,married,basic_9y,,2
8801,28,technician,single,professional_course,,2
